,title,desc,date,datetime,link,img,media,site
62,"Washington hospitals face acute financial crisis, experts agree",bookmark_border,Aug 2,,news.google.com/./articles/CBMimwFodHRwczovL3d3dy50aGVjZW50ZXJzcXVhcmUuY29tL3dhc2hpbmd0b24vd2FzaGluZ3Rvbi1ob3NwaXRhbHMtZmFjZS1hY3V0ZS1maW5hbmNpYWwtY3Jpc2lzLWV4cGVydHMtYWdyZWUvYXJ0aWNsZV8yNzk0OWI4MC0xMmU1LTExZWQtYmQ3OS1kM2ExOWY1ZGZjZWQuaHRtbNIBnwFodHRwczovL3d3dy50aGVjZW50ZXJzcXVhcmUuY29tL3dhc2hpbmd0b24vd2FzaGluZ3Rvbi1ob3NwaXRhbHMtZmFjZS1hY3V0ZS1maW5hbmNpYWwtY3Jpc2lzLWV4cGVydHMtYWdyZWUvYXJ0aWNsZV8yNzk0OWI4MC0xMmU1LTExZWQtYmQ3OS1kM2ExOWY1ZGZjZWQuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/RZ5yLK2YnSpApODi18WQqqU0HljgwwSAGzGA0IVRZDIg52FWfi5hJvDiKl4y1fblwlb8IFuRxPS6qwm7P5atoxQwG7VbyUOe8h4u0PgucOPbNM1LiZygVl5q3JwFvPBU_-IPF9TGBmwQvpIoeswifP4JCzwFLpEDIYVb0L4VG12uZCb3AHeIvwbBPRTMbK3D4uSpn-pr8dWwhwwDzWGN-I6ZHwKUHiWxQZQ3sNl3SCKAXQvwSvSYlvvMuOPUbICk3cc8gr6WvbB6Juvb8Px-HsSTCxs14Q15KtoZqWNN6dtnV4kUJtxPHlARaZZX9Y4Fu_SFeuUnE_rh6mL9YSR9uw=s0-w100-h100-dcpQCJzkwE,,
63,"'Here & Now' Highlights: Nick Hillman, Andrey Ivanov, Shelly Missall, Amy Loudenbeck",bookmark_border,Aug 29,,news.google.com/./articles/CBMicGh0dHBzOi8vcGJzd2lzY29uc2luLm9yZy9uZXdzLWl0ZW0vaGVyZS1ub3ctaGlnaGxpZ2h0cy1uaWNrLWhpbGxtYW4tYW5kcmV5LWl2YW5vdi1zaGVsbHktbWlzc2FsbC1hbXktbG91ZGVuYmVjay_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/pFbqPa7_qRG2zbG5JSskQVN_Wbny0hpKUR8At4CkfX_ij6XaAurVolRcUq-h8Xg51mZNIHnEFDB2KuxPBhrr6fM3o3huWdg-8o-fcUJJNPBnfdg0zpvwShYCQ0zO86l22REbnlad5a9fvE3KV0OPkvk7PX8NxeEZf98JzcUvxAJkGwewAgb_Vu73=s0-w100-h100-dcDVKapqZoNUgC,,
64,Report finds a decade of environmental neglect in Wisconsin,bookmark_border,Oct 10,,news.google.com/./articles/CBMiZWh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMTAvMTAvcmVwb3J0LWZpbmRzLWEtZGVjYWRlLW9mLWVudmlyb25tZW50YWwtbmVnbGVjdC1pbi13aXNjb25zaW4v0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/xbv8YbLgIeU3rbpe4Jn4xyiRniKgiYzcVQzTqyveFu0lzSCLAcvejaf6-AdZMGZyT93A5JW8vIq_mUMAPIr2g-P_6AOxzMrfa9yOzDJAFNNOwHcUKK-gK3xtKtiXhlUswsmUEZRv1QwaJQY7pOlaqLpgxV9yuIwY4BMrfFmubW4AX4mOkVQ=s0-w100-h100-dciaOSajEH,,
65,Congress looks to codify same-same marriage into federal protections,bookmark_border,3 days ago,2022-11-29 19:52:23.285909,news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3Lndwci5vcmcvY29uZ3Jlc3MtbG9va3MtY29kaWZ5LXNhbWUtc2FtZS1tYXJyaWFnZS1mZWRlcmFsLXByb3RlY3Rpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/qXGS5tJ-In_811n5KUJTpvi9GrsscLwgwe2SwFlgSKTA2HlYtrhNLalK69iEfZGpWTNfXr-8EqiYfGEoeFdNTMG5Oa7Tau9V1TjAfcv4dtxuESgpvbZo2lX2hCVnAX4dRsOlTfld6-O4jwinIXg_Wbn6KVGCYx-VbokY=s0-w100-h100-dcgQIG,,
66,‘I feel stuck’: Inside the growing US student debt crisis,bookmark_border,Aug 19,,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDIyLzgvMTkvaS1mZWVsLXN0dWNrLWluc2lkZS10aGUtZ3Jvd2luZy11cy1zdHVkZW50LWRlYnQtY3Jpc2lz0gFmaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvZWNvbm9teS8yMDIyLzgvMTkvaS1mZWVsLXN0dWNrLWluc2lkZS10aGUtZ3Jvd2luZy11cy1zdHVkZW50LWRlYnQtY3Jpc2lz?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/UC3Vwl-q91h9Eyd6vgKm-4SxhdPFoqxWEhiz3qZTgAgQMbDxqKxcF6K3Nz03fQQ1DBVtVAEMJB4q0t4t2k7KepfHAW4Gy_ZOPdvrrLxWqu9M9K9uitDQ8dvr9c7ffPczQp0NVLa9ycjXDIkYJCWh9NYLhQ=s0-w100-h100-dcATCOeBgpkutJ02o,,
67,European Union to stop Greek budget watch in formal end to financial crisis,bookmark_border,Aug 10,,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvd29ybGQvZXVyb3BlYW4tdW5pb24tdG8tc3RvcC1ncmVlay1idWRnZXQtd2F0Y2gtaW4tZm9ybWFsLWVuZC10by1maW5hbmNpYWwtY3Jpc2lz0gFyaHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvd29ybGQvZXVyb3BlYW4tdW5pb24tdG8tc3RvcC1ncmVlay1idWRnZXQtd2F0Y2gtaW4tZm9ybWFsLWVuZC10by1maW5hbmNpYWwtY3Jpc2lz?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/CqOmo7BzLUo3RGNVGrR774St8zj1jsb_-r_pIXhP5vPqaSq2xfFamU3ZIUG6FoGmewYNdQwuaUqw6NVoK2Vpq9EVpv3kqa_dLqI_pFQsfcgaYghTd4narZR7zV57CCUN9IFAOl3YFfWLNWZmKLFE=s0-w100-h100-dcBeAI,,
68,How to save Wisconsin's health and environment,bookmark_border,Oct 26,,news.google.com/./articles/CBMiV2h0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMTAvMjYvaG93LXRvLXNhdmUtd2lzY29uc2lucy1oZWFsdGgtYW5kLWVudmlyb25tZW50L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/xbv8YbLgIeU3rbpe4Jn4xyiRniKgiYzcVQzTqyveFu0lzSCLAcvejaf6-AdZMGZyT93A5JW8vIq_mUMAPIr2g-P_6AOxzMrfa9yOzDJAFNNOwHcUKK-gK3xtKtiXhlUswsmUEZRv1QwaJQY7pOlaqLpgxV9yuIwY4BMrfFmubW4AX4mOkVQ=s0-w100-h100-dciaOSajEH,,
69,"La Follette Forum: American Power, Prosperity, and Democracy",bookmark_border,Apr 1,,news.google.com/./articles/CBMiP2h0dHBzOi8vbGFmb2xsZXR0ZS1rb2hsLndpc2MuZWR1L2V2ZW50cy9sYS1mb2xsZXR0ZS1mb3J1bS0yMDIyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dOS13lwPwyZJugon45pCZZLuGE-hk-6JVPubSxJ61_QR0xohU1ElCsmSl6ORjuf7Hre01tHtgUkeUnMP2ODEucUCg5sfUjXD0x5MWCJS8_QtQBy-FyFJGQxCvlKQd1IBN442Yg4ewEDSIy_12OLiL7mPQ_ri9Axa87Qp_HzKcpyWYsjtpaxJ0d4Yd-LX_0z2W5E=s0-w100-h100-dcSUGI1SgI,,
70,"In farewell address, President Tommy Thompson recounts shared accomplishments (day 2 news summary)",bookmark_border,Feb 11,,news.google.com/./articles/CBMihwFodHRwczovL3d3dy53aXNjb25zaW4uZWR1L25ld3MvYXJjaGl2ZS9pbi1mYXJld2VsbC1hZGRyZXNzLXByZXNpZGVudC10b21teS10aG9tcHNvbi1yZWNvdW50cy1zaGFyZWQtYWNjb21wbGlzaG1lbnRzLWRheS0yLW5ld3Mtc3VtbWFyeS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/eeFxgIgSrRtzQRXbNlIDeWsVvmrVHxqVUnTBm3xxdUXNz-nTEQsCPhICbiD1cHydtJJs-AtAKmFStraknolWBSFEXnJgeBhwzMxq8pkaDATNqAJ7Cco-a_4cKWkl7Idrpt3CIrEuW7yoIttw2YXJFiXnhI84tz0qAGEVQfBsp34tDpx3em8q-Q=s0-w100-h100-dcLTWAr52pe3oA,,
71,President Biden's climate bill will accelerate Wisconsin's response to a changing world,Opinion,Sep 9,,news.google.com/./articles/CBMieGh0dHBzOi8vd3d3Lmpzb25saW5lLmNvbS9zdG9yeS9vcGluaW9uLzIwMjIvMDkvMDkvY2xpbWF0ZS1iaWxsLWFjY2VsZXJhdGUtd2lzY29uc2lucy1yZXNwb25zZS1jaGFuZ2luZy13b3JsZC83OTc1OTAwMDAxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/6JBjGpWHerAGNUC4lXCBPm2X0xpW1LAUgPZbhFPMoLq-WqRad-slI0lxj0w0fPjbN9j5reI9ZhVX8VkxN1YJQ7Mmiv2-aONQ9m-SgE_dIK2enhvgHyDLquicxvskoNuLt5_w5MCDi7AEuVMA0jtEOGwDU7wcM6vi4CX5Vnzen4d0ZV7nHEhRveoSW4VvwJifx2_DcyyoGsSPvj7ZMcb8TMY5O9GOETP1WDp273mTOMxbeSgoe4CYWw=s0-w100-h100-dcpVSM7a0F,,
72,"What Wisconsin domestic violence survivors want you to know about abuse, getting help and finding hope",bookmark_border,Oct 17,,news.google.com/./articles/CBMikwFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9sb2NhbC9taWx3YXVrZWUvMjAyMi8xMC8xNy93aGF0LWRvbWVzdGljLXZpb2xlbmNlLWFidXNlLXN1cnZpdm9ycy13aXNjb25zaW4tbWlsd2F1a2VlLXdhbnQteW91LWtub3cvODIwOTEyNjAwMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/3ljJaxrjs0dFbadbAx3Rx_mW1sr_MvE7OcNWngEIZVHjFqMJa1HfTWo757xJko7ntYJMDpFhDyHJp_CcVDhAB8AfH8ZQpxmXsWmg8c6PcHwRlzMesLaIFjTglV0Q2y7C6m3eUQBHdPlJDg3A5yhYpGISE1w3CYbQeHbVyE5TuQ65JfpQvw-k7ANrgPeynwwHoKl303RD9IRhZFn-E4YNu6SuYJh1NVKGKjzGwjY9_cCHeaozbmqoPJ1RSrE9uv9gxJhdwjDIcEFR0PhbQ6ZLOGam5z-ZlcULZAKH=s0-w100-h100-dcqTWSzR0J,,
73,DIGGING DEEPER: Breaking down the childcare crisis in Central Wisconsin,bookmark_border,Oct 31,,news.google.com/./articles/CBMikgFodHRwczovL3d3dy53YW93LmNvbS9uZXdzL2RpZ2dpbmctZGVlcGVyLWJyZWFraW5nLWRvd24tdGhlLWNoaWxkY2FyZS1jcmlzaXMtaW4tY2VudHJhbC13aXNjb25zaW4vYXJ0aWNsZV9mN2FiMjIyNi01OTQ0LTExZWQtOWE0MC02YjZmN2QzYzJhODEuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Z43d9w69vsTDU5LFhJssH1CP-yZgIM4ZukY4oYyQRYqukjcDtXQq_0Dd8GBEuuQP5ABiYzcaO_b6mH2Ig4MmBKwHwTNmgT14Tezwo8srKyOn4hIFxoL3ZWMnoIASfr-IrQ-grK_zNKY3pNyU98Ukiy5W-02wEO9MlVP0j_24WyAyKJtLfsCefA9buYzfUXacQY0gc1ixEknTagyqrTz5EMqL6x3hLbBBMCW-gCzF080fkt6ZwA=s0-w100-h100-dcAUKIRB4H,,
74,Audit questions costs at Wisconsin’s state Investment Board,bookmark_border,Jul 5,,news.google.com/./articles/CBMilwFodHRwczovL3d3dy50aGVjZW50ZXJzcXVhcmUuY29tL3dpc2NvbnNpbi9hdWRpdC1xdWVzdGlvbnMtY29zdHMtYXQtd2lzY29uc2luLXMtc3RhdGUtaW52ZXN0bWVudC1ib2FyZC9hcnRpY2xlX2JkYzA1NzM2LWZjYTktMTFlYy04ZTk0LWMzNTk2OTM0YWNiYS5odG1s0gGbAWh0dHBzOi8vd3d3LnRoZWNlbnRlcnNxdWFyZS5jb20vd2lzY29uc2luL2F1ZGl0LXF1ZXN0aW9ucy1jb3N0cy1hdC13aXNjb25zaW4tcy1zdGF0ZS1pbnZlc3RtZW50LWJvYXJkL2FydGljbGVfYmRjMDU3MzYtZmNhOS0xMWVjLThlOTQtYzM1OTY5MzRhY2JhLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dP1Tq_LGTDabrR5hHa7eKN78vNtz1zcKMIRZbMbn2l5mEG5zRa7_L6R-esabRMmgjJCssvZxvCxT2Bk1UzgGZWQiSsRjN-gdftGBcwzcU2OcRy0pWpOQJUMaArsGOI31snRTUMsq-CPwik5939QUJYzbrKMO0pI6h4SQZGfiVUo6P7O53JpHYYHJtFFmiMnd5D2qoctOwzzTqsXOZxckiJYZmQZRpQgw0i4hzsd5thM_5T4DFDD5-ba-gSJdAx3d8BXnRmEo3WzGR4T2fYjvwE0JctVZ6LhJSNwplfV_bd9vwRCTWJ0uYQjBVVe_NL2-oc-GLt9vJ8Ba4_yqanC_GA7B=s0-w100-h100-dcAWAM,,
75,"Opinion | Meet Mandela Barnes, the 35-Year-Old Candidate Working to Oust Ron Johnson",Opinion,Aug 9,,news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDgvMDkvb3Bpbmlvbi9tYW5kZWxhLWJhcm5lcy13aXNjb25zaW4tam9obnNvbi5odG1s0gFUaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAyMi8wOC8wOS9vcGluaW9uL21hbmRlbGEtYmFybmVzLXdpc2NvbnNpbi1qb2huc29uLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/qMaOQLCkN3GL1irLvLf4IaRxxmXiEMpHMevMUcsaDwNev_f7PBXrtuZzH-m0MCUqJpVD5N_o23X7WZ-jdw5gYbcgIwBfVyNDi3jXYa4-mJ1vKDWg67QfgDcDp9vQZZNyOteoWkqTotsmGssros2Vh8uQtX54CYHONcGZv_qBlA=s0-w100-h100-dcgROOY6ame2HbYHM,,
76,Post Politics Now: Biden rejects claims that U.S. is in a recession,bookmark_border,Jul 28,,news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIyLzA3LzI4L2JpZGVuLWVjb25vbXktaG91c2UtY2hpcHMteGkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/mZan_V1GvMIS4tlGyJi9x7_q9wMBPEJED6wwYB6oSeTDDah-IzIT_tSeqsRROAXWJyff_mgW0FwJkr9U24xz3s32X1jtU92x5zK3Is5DJpQqedfJ5BFVDW0swZuJQBqS70TkYqu9t5JyneS8kYpMVj_22HRJn9oFBA6Z6U2yKg=s0-w100-h100-dcoVOKUR0J,,
77,Ensuring Opportunity: Altering Wisconsin's Safety Net to Encourage Upward Mobility,bookmark_border,Aug 5,,news.google.com/./articles/CBMifmh0dHBzOi8vd3d3LmFlaS5vcmcvcmVzZWFyY2gtcHJvZHVjdHMvcmVwb3J0L2Vuc3VyaW5nLW9wcG9ydHVuaXR5LWFsdGVyaW5nLXdpc2NvbnNpbnMtc2FmZXR5LW5ldC10by1lbmNvdXJhZ2UtdXB3YXJkLW1vYmlsaXR5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/mGwu3K09dfTAlgXhy1dyi8aYHvZoGEE4Jff7tyQb7Zi-s3aMUpg9PATxTI8BgumK3nm604NXltfFLeeLxPwd-Q0JTMtp4m7aTViQ5u7nN6S90nIKXxWI6cFhVnTYSFENy-EHEqoOCn-FC48Ce7BjAlIPSmI=s0-w100-h100-dcpSSM7p0I,,
78,Let local private investors help run economy- Wisconsin Chancellor to government,bookmark_border,Jul 22,,news.google.com/./articles/CBMihwFodHRwczovL3d3dy5naGFuYXdlYi5jb20vR2hhbmFIb21lUGFnZS9idXNpbmVzcy9MZXQtbG9jYWwtcHJpdmF0ZS1pbnZlc3RvcnMtaGVscC1ydW4tZWNvbm9teS1XaXNjb25zaW4tQ2hhbmNlbGxvci10by1nb3Zlcm5tZW50LTE1ODc2ODbSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/z1z93z5rMTEfCLHYSXnUnL92aoihZeivJqUs_mX7jX7VSS8I7iUF_vByA267cJIak2xfUO2v39tjmn8fGDBpt0iiNc1Bpy_P1vMMTmncSqb54w=s0-w100-h100-dcBVWQCSYI,,
79,'Crisis of Confidence': Poor quality drinking water leads to distrust in government,bookmark_border,Sep 28,,news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3Lndwci5vcmcvc2hvd3MvY3Jpc2lzLWNvbmZpZGVuY2UtcG9vci1xdWFsaXR5LWRyaW5raW5nLXdhdGVyLWxlYWRzLWRpc3RydXN0LWdvdmVybm1lbnTSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/7dQYKNhtv3cCY60TTywaJ8rXybIt-zN5_p5pXZ6oIFMsyaz0ZAedO7aDU4BxpRngzy6Eq9wyBKbIxY859tVVcGrC6TMQxlmONmNH_QFK8iSXpDRAIS6JRBIQX-J5TAnjQ9-6z2I6xfV_Jn3v48tQgx1dQppfuQ9xRL1Y=s0-w100-h100-dcHWKIqykG,,
80,Wisconsin officials craft Fiserv deal with concern firm could move headquarters out of state - Milwaukee Business Journal,bookmark_border,Oct 31,,news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9taWx3YXVrZWUvbmV3cy8yMDIyLzEwLzMxL2Zpc2Vydi1iZWhpbmQtdGhlLWRlYWwtaGVhZHF1YXJ0ZXJzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/niu71rz6lL3t92d5xau7VyOSZVtRPd5CYdEapCbqZ4Bd4Di7_d2E0wQ4MzgjdsdXQe7P0MwxKceb-gaHbVsDmf5TNfzeymWgRkh9SBVklkLcxt5QbMe2Q7BjiDfzlUXFFWKhtCRmX0Msx4wi6EpQT7AZuFiJfh0zeQ=s0-w100-h100-dcJTCAuBQL,,
81,"Many voters are worried about climate change, but it's not top of mind in Wisconsin's US Senate race",bookmark_border,Oct 12,,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3Lndwci5vcmcvbWFueS12b3RlcnMtYXJlLXdvcnJpZWQtYWJvdXQtY2xpbWF0ZS1jaGFuZ2UtaXRzLW5vdC10b3AtbWluZC13aXNjb25zaW5zLXVzLXNlbmF0ZS1yYWNl0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/VtCGzhpwuS226hRGsJs5HI1JRqTiklquXcS1yZ1JaStq669F-8DIoJ7glQmkgds0mffw8kS9Ofiot6icrmfLZgOmwtOQnCll8zgLPVfiUaS58tYQ4UQBXV5G=s0-w100-h100-dcCTWU6SEI,,
82,Surplus another ‘golden opportunity’ Republicans are determined to miss,bookmark_border,Jan 26,,news.google.com/./articles/CBMib2h0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMDEvMjYvc3VycGx1cy1hbm90aGVyLWdvbGRlbi1vcHBvcnR1bml0eS1yZXB1YmxpY2Fucy1hcmUtZGV0ZXJtaW5lZC10by1taXNzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/-CADvFHxvQrN7_wb4xnKJcfjytKNF1nQ8uGtEBRYhhVO8jxsET_33KkQEWoQiaYBtW_4GM1yTl_kVYxCt6cbtUCzYOBVq6yT3HfedgDhFTgT4PsuYmtgLnVcl1Ipm7Nih2ZQdOhK7lU_der3FomUG910cio=s0-w100-h100-dcCYAK,,
83,'We lost a lot more than that': The toll of losing 40K Wisconsin dairy farms in 4 decades,bookmark_border,Mar 2,,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3Lndwci5vcmcvd2UtbG9zdC1sb3QtbW9yZS10b2xsLWxvc2luZy00MGstd2lzY29uc2luLWRhaXJ5LWZhcm1zLTQtZGVjYWRlc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/NN-Vm8zB8oKxbMcm18Y2naKvrWKkiC90-cNaaUFLFlbl3drfnqOJua9sNJnMTFloSIzt5D5NWjUOHuDnQGhDOisIjyNLWzURCVx_mYGFMeyNl6oP9rFf1faCtrk=s0-w100-h100-dcAUKGLaGmkRQB,,
84,Racial disparities in homeownership a statewide problem in Wisconsin,bookmark_border,Apr 6,,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9zb2x1dGlvbnMvMjAyMi8wNC8wNi9yYWNpYWwtZGlzcGFyaXRpZXMtaG9tZW93bmVyc2hpcC1zdGF0ZXdpZGUtcHJvYmxlbS13aXNjb25zaW4vOTQ2MzE1NjAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/80o1ucNO5OdbupseTKeA27h139MSmDuqzK-xWEv2-ukILrU0z676plqxZCBag_bo1jipFVNNyCsmoDdEkFRHo0-AxHEjMdNztiE3lZoxmgmZTbjMrW33k_hCTpvR863Ccz9C9KaFg3K_aGy4eg3hAcmrg1qX9jB4gDqeyobkDUa4NBXA4ru3f-l4a-HtMP4UxW3xfLatwdbyue68f3GmyHsjHoplB5T6TI8aUKNhabyMpinsK9w3FP5CnSv9XuoW0hlPkq839iUaxe1o8cYKU37bA9TWWYILseBDs8_jMA=s0-w100-h100-dcAYCCi6xjqXNYCaqCfQ0,,
85,"From pillar of progressivism to capital of conservatism, what the hell happened to Wisconsin?",bookmark_border,Mar 16,,news.google.com/./articles/CBMic2h0dHBzOi8vdGhlcmVhbG5ld3MuY29tL2Zyb20tcGlsbGFyLW9mLXByb2dyZXNzaXZpc20tdG8tY2FwaXRhbC1vZi1jb25zZXJ2YXRpc20td2hhdC10aGUtaGVsbC1oYXBwZW5lZC10by13aXNjb25zaW7SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/k8El_scv5B7IIX9azSNq9rQOoQriVW0sgk11g-w4O0bcECgizxv16NhmsfcLeJSJc9SOMUpuvshc9Tp5lp-cQ-AlOCJUxwFLX1ba9KXYIw28Zdb5M4e__oK1VG1lZSPxuvjmoWztvKXjUMzAdkppuzL6OpoRfIbUK_TBOFzZp-9XVtQ_morYVZA1tTNtla4=s0-w100-h100-dcATCWox0qJioC,,
86,Wisconsin Republican gubernatorial candidate Tim Michels gave $175K to anti-abortion groups in 2020,bookmark_border,Sep 1,,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2luLXJlcHVibGljYW4tZ3ViZXJuYXRvcmlhbC1jYW5kaWRhdGUtdGltLW1pY2hlbHMtZ2F2ZS0xNzVrLWFudGktYWJvcnRpb24tZ3JvdXBzLTIwMjDSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/nReZbaVB6vZEy3drcjEY2RhUAS1MuzgH-0z_wEacfqoey93PpfLKfqGKO9G7-k6qfdR-rtwHX6CzWFaKlnDuR5u10xExTRsOwPdQcUfB73VH3VYjK1ByDQ=s0-w100-h100-dcLRWKzhEL,,
